店舗,機種名,End_Digit,稼働日数,集計数,平均差枚数,平均回転数,勝率
プレイランドキャッスル小牧,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,5.0,8,50,-420.62,2105.7,0.3
プレイランドキャッスル小牧,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,6.0,8,46,67.23913043478261,2141.717391304348,0.3695652173913043
プレイランドキャッスル小牧,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,7.0,9,54,-535.4074074074074,2355.8703703703704,0.2222222222222222
プレイランドキャッスル小牧,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,8.0,9,54,28.462962962962962,2825.259259259259,0.3333333333333333
プレイランドキャッスル小牧,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,9.0,9,54,22.703703703703702,1924.3148148148148,0.3333333333333333
プレイランドキャッスル小牧,スマスロ 聖戦士ダンバイン,0.0,6,6,-526.8333333333334,2337.0,0.16666666666666666
プレイランドキャッスル小牧,スマスロ 聖戦士ダンバイン,1.0,7,7,492.14285714285717,1893.0,0.5714285714285714
プレイランドキャッスル小牧,スマスロ 聖戦士ダンバイン,2.0,6,6,-78.0,2706.5,0.3333333333333333
プレイランドキャッスル小牧,スマスロ 聖戦士ダンバイン,3.0,5,5,-822.8,1307.8,0.2
プレイランドキャッスル小牧,スマスロ 聖戦士ダンバイン,4.0,5,5,-773.6,2204.6,0.4
プレイランドキャッスル小牧,スマスロ 聖戦士ダンバイン,5.0,4,4,-840.5,1244.5,0.0
プレイランドキャッスル小牧,スマスロ 聖戦士ダンバイン,6.0,5,5,66.8,1340.2,0.4
プレイランドキャッスル小牧,スマスロ 聖戦士ダンバイン,7.0,6,6,-177.5,2538.8333333333335,0.3333333333333333
プレイランドキャッスル小牧,スマスロ 聖戦士ダンバイン,8.0,6,6,165.0,1040.1666666666667,0.5
プレイランドキャッスル小牧,スマスロ 聖戦士ダンバイン,9.0,6,6,-804.6666666666666,1974.0,0.3333333333333333
プレイランドキャッスル小牧,スマスロ 鬼武者3,0.0,5,15,-221.2,786.2,0.2
プレイランドキャッスル小牧,スマスロ 鬼武者3,1.0,7,27,47.111111111111114,1068.2222222222222,0.3333333333333333
プレイランドキャッスル小牧,スマスロ 鬼武者3,2.0,6,25,34.24,676.6,0.04
プレイランドキャッスル小牧,スマスロ 鬼武者3,3.0,5,15,-331.2,1026.0666666666666,0.2
プレイランドキャッスル小牧,スマスロ 鬼武者3,4.0,6,20,219.05,1142.9,0.3
プレイランドキャッスル小牧,スマスロ 鬼武者3,5.0,6,16,122.25,821.625,0.1875
プレイランドキャッスル小牧,スマスロ 鬼武者3,6.0,7,19,538.6315789473684,819.8947368421053,0.3157894736842105
プレイランドキャッスル小牧,スマスロ 鬼武者3,7.0,5,14,89.42857142857143,888.1428571428571,0.35714285714285715
プレイランドキャッスル小牧,スマスロ 鬼武者3,8.0,6,16,-86.5,1273.625,0.375
プレイランドキャッスル小牧,スマスロ 鬼武者3,9.0,6,16,-148.0625,665.25,0.125
プレイランドキャッスル小牧,スマスロキングパルサー,0.0,3,7,861.4285714285714,2938.714285714286,0.5714285714285714
プレイランドキャッスル小牧,スマスロキングパルサー,1.0,4,8,-479.75,1160.25,0.0
プレイランドキャッスル小牧,スマスロキングパルサー,2.0,4,8,976.375,1367.0,0.5
プレイランドキャッスル小牧,スマスロキングパルサー,3.0,3,7,38.142857142857146,1107.2857142857142,0.2857142857142857
プレイランドキャッスル小牧,スマスロキングパルサー,4.0,4,8,-265.75,960.75,0.375
プレイランドキャッスル小牧,スマスロキングパルサー,5.0,3,7,-923.1428571428571,1161.5714285714287,0.14285714285714285
プレイランドキャッスル小牧,スマスロキングパルサー,6.0,3,7,-452.2857142857143,2070.285714285714,0.42857142857142855
プレイランドキャッスル小牧,スマスロキングパルサー,7.0,2,4,1270.0,994.25,0.5
プレイランドキャッスル小牧,スマスロキングパルサー,8.0,2,4,-559.5,2182.5,0.25
プレイランドキャッスル小牧,スマスロキングパルサー,9.0,3,7,121.42857142857143,1746.4285714285713,0.5714285714285714
プレイランドキャッスル小牧,スマスロキン肉マン〜7人の悪魔超人編〜,0.0,21,46,-478.82608695652175,2347.3260869565215,0.1956521739130435
プレイランドキャッスル小牧,スマスロキン肉マン〜7人の悪魔超人編〜,1.0,26,56,657.5,3385.035714285714,0.32142857142857145
プレイランドキャッスル小牧,スマスロキン肉マン〜7人の悪魔超人編〜,2.0,21,46,-642.4347826086956,2585.891304347826,0.13043478260869565
プレイランドキャッスル小牧,スマスロキン肉マン〜7人の悪魔超人編〜,3.0,20,45,-156.48888888888888,2768.3777777777777,0.2222222222222222
プレイランドキャッスル小牧,スマスロキン肉マン〜7人の悪魔超人編〜,4.0,22,48,-126.25,2309.125,0.22916666666666666
プレイランドキャッスル小牧,スマスロキン肉マン〜7人の悪魔超人編〜,5.0,21,47,-552.7872340425532,2778.851063829787,0.2127659574468085
プレイランドキャッスル小牧,スマスロキン肉マン〜7人の悪魔超人編〜,6.0,21,47,312.36170212765956,2745.2340425531916,0.2553191489361702
プレイランドキャッスル小牧,スマスロキン肉マン〜7人の悪魔超人編〜,7.0,20,45,-213.0,1909.8,0.15555555555555556
プレイランドキャッスル小牧,スマスロキン肉マン〜7人の悪魔超人編〜,8.0,21,46,95.17391304347827,1861.1521739130435,0.21739130434782608
プレイランドキャッスル小牧,スマスロキン肉マン〜7人の悪魔超人編〜,9.0,21,46,178.82608695652175,2076.913043478261,0.2391304347826087
プレイランドキャッスル小牧,スマスロスーパーブラックジャック,0.0,43,228,294.5043859649123,3054.1798245614036,0.33771929824561403
プレイランドキャッスル小牧,スマスロスーパーブラックジャック,1.0,52,276,-294.40579710144925,3110.800724637681,0.2971014492753623
プレイランドキャッスル小牧,スマスロスーパーブラックジャック,2.0,43,228,-261.1798245614035,3077.342105263158,0.30701754385964913
プレイランドキャッスル小牧,スマスロスーパーブラックジャック,3.0,44,240,-309.4166666666667,2973.320833333333,0.3
プレイランドキャッスル小牧,スマスロスーパーブラックジャック,4.0,45,244,-401.26229508196724,2792.5696721311474,0.26229508196721313
プレイランドキャッスル小牧,スマスロスーパーブラックジャック,5.0,44,240,-163.12083333333334,3159.2833333333333,0.30833333333333335
プレイランドキャッスル小牧,スマスロスーパーブラックジャック,6.0,45,244,-281.4672131147541,2958.0696721311474,0.3319672131147541
プレイランドキャッスル小牧,スマスロスーパーブラックジャック,7.0,45,240,-226.9375,2731.375,0.3
プレイランドキャッスル小牧,スマスロスーパーブラックジャック,8.0,45,240,-350.125,2764.2,0.2875
プレイランドキャッスル小牧,スマスロスーパーブラックジャック,9.0,43,228,-199.1184210526316,2914.0877192982457,0.2850877192982456
プレイランドキャッスル小牧,スマスロニューパルサーBT,0.0,13,36,-51.5,1574.0555555555557,0.3888888888888889
プレイランドキャッスル小牧,スマスロニューパルサーBT,1.0,16,43,-201.97674418604652,1239.0232558139535,0.32558139534883723
プレイランドキャッスル小牧,スマスロニューパルサーBT,2.0,13,35,-161.42857142857142,1385.0285714285715,0.2857142857142857
プレイランドキャッスル小牧,スマスロニューパルサーBT,3.0,14,39,36.35897435897436,1911.7948717948718,0.3333333333333333
プレイランドキャッスル小牧,スマスロニューパルサーBT,4.0,14,37,102.13513513513513,1831.5135135135135,0.40540540540540543
プレイランドキャッスル小牧,スマスロニューパルサーBT,5.0,14,37,21.18918918918919,1836.3243243243244,0.32432432432432434
プレイランドキャッスル小牧,スマスロニューパルサーBT,6.0,14,37,-183.56756756756758,2106.5675675675675,0.32432432432432434
プレイランドキャッスル小牧,スマスロニューパルサーBT,7.0,14,37,-216.13513513513513,1600.5405405405406,0.24324324324324326
プレイランドキャッスル小牧,スマスロニューパルサーBT,8.0,14,37,202.32432432432432,1578.5675675675675,0.5135135135135135
プレイランドキャッスル小牧,スマスロニューパルサーBT,9.0,13,36,-12.444444444444445,1598.0277777777778,0.3888888888888889
プレイランドキャッスル小牧,スマスロネオプラネット,0.0,12,34,-304.20588235294116,2676.205882352941,0.38235294117647056
プレイランドキャッスル小牧,スマスロネオプラネット,1.0,15,42,-274.5238095238095,1673.404761904762,0.2857142857142857
プレイランドキャッスル小牧,スマスロネオプラネット,2.0,13,33,-534.939393939394,1481.969696969697,0.09090909090909091
プレイランドキャッスル小牧,スマスロネオプラネット,3.0,11,28,-171.39285714285714,2097.75,0.2857142857142857
プレイランドキャッスル小牧,スマスロネオプラネット,4.0,12,32,-25.03125,1669.875,0.40625
プレイランドキャッスル小牧,スマスロネオプラネット,5.0,11,28,345.2142857142857,1676.857142857143,0.32142857142857145
プレイランドキャッスル小牧,スマスロネオプラネット,6.0,12,32,234.09375,1428.96875,0.4375
プレイランドキャッスル小牧,スマスロネオプラネット,7.0,13,36,-602.1666666666666,2224.1944444444443,0.16666666666666666
プレイランドキャッスル小牧,スマスロネオプラネット,8.0,13,36,-347.1388888888889,1444.0833333333333,0.25
プレイランドキャッスル小牧,スマスロネオプラネット,9.0,12,34,-24.764705882352942,1937.1764705882354,0.23529411764705882
プレイランドキャッスル小牧,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,0.0,34,64,70.703125,1820.078125,0.21875
プレイランドキャッスル小牧,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,1.0,41,78,-328.7435897435897,1554.474358974359,0.20512820512820512
プレイランドキャッスル小牧,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,2.0,33,60,-366.45,1416.15,0.15
プレイランドキャッスル小牧,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,3.0,33,63,-77.96825396825396,1797.7301587301588,0.2222222222222222
プレイランドキャッスル小牧,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,4.0,34,62,28.838709677419356,1787.967741935484,0.3548387096774194
プレイランドキャッスル小牧,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,5.0,33,61,-404.42622950819674,1603.8524590163934,0.18032786885245902
プレイランドキャッスル小牧,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,6.0,34,61,-27.278688524590162,1378.4262295081967,0.26229508196721313
プレイランドキャッスル小牧,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,7.0,34,61,-258.91803278688525,1571.360655737705,0.2459016393442623
プレイランドキャッスル小牧,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,8.0,34,61,-166.04918032786884,1488.4262295081967,0.3114754098360656
プレイランドキャッスル小牧,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,9.0,34,64,309.5625,1492.296875,0.234375
プレイランドキャッスル小牧,スマスロモンキーターンV,0.0,49,1039,-16.29451395572666,2934.660250240616,0.34648700673724736
プレイランドキャッスル小牧,スマスロモンキーターンV,1.0,61,1292,-67.66950464396285,2993.872291021672,0.336687306501548
プレイランドキャッスル小牧,スマスロモンキーターンV,2.0,50,1052,-31.70722433460076,2903.00855513308,0.35076045627376423
プレイランドキャッスル小牧,スマスロモンキーターンV,3.0,49,1039,57.868142444658325,2879.2271414821944,0.37151106833493747
プレイランドキャッスル小牧,スマスロモンキーターンV,4.0,51,1079,-52.7451343836886,2776.5755329008343,0.3438368860055607
プレイランドキャッスル小牧,スマスロモンキーターンV,5.0,50,1059,-63.34844192634561,2991.7308781869688,0.3437204910292729
プレイランドキャッスル小牧,スマスロモンキーターンV,6.0,51,1079,-28.772011121408713,2723.5088044485633,0.3632993512511585
プレイランドキャッスル小牧,スマスロモンキーターンV,7.0,50,1057,-103.42005676442763,2610.803216650899,0.3254493850520341
プレイランドキャッスル小牧,スマスロモンキーターンV,8.0,51,1081,-41.368177613321,2690.196114708603,0.3228492136910268
プレイランドキャッスル小牧,スマスロモンキーターンV,9.0,49,1039,-151.88642925890278,2741.9913378248316,0.3224254090471607
プレイランドキャッスル小牧,スマスロヨルムンガンド,0.0,3,15,-783.4,4236.6,0.26666666666666666
プレイランドキャッスル小牧,スマスロヨルムンガンド,1.0,2,10,-1007.2,5509.9,0.4
プレイランドキャッスル小牧,スマスロヨルムンガンド,2.0,2,10,-1320.8,6213.3,0.2
プレイランドキャッスル小牧,スマスロヨルムンガンド,3.0,3,15,640.5333333333333,2110.4666666666667,0.4
プレイランドキャッスル小牧,スマスロヨルムンガンド,4.0,3,15,-266.46666666666664,2652.6,0.13333333333333333
プレイランドキャッスル小牧,スマスロヨルムンガンド,5.0,3,15,789.1333333333333,3692.6,0.3333333333333333
プレイランドキャッスル小牧,スマスロヨルムンガンド,6.0,3,15,-849.2666666666667,5490.733333333334,0.26666666666666666
プレイランドキャッスル小牧,スマスロヨルムンガンド,7.0,3,15,-1007.6,4069.9333333333334,0.13333333333333333
プレイランドキャッスル小牧,スマスロヨルムンガンド,8.0,3,15,-942.2666666666667,5189.0,0.26666666666666666
プレイランドキャッスル小牧,スマスロヨルムンガンド,9.0,3,15,-395.0,4707.2,0.26666666666666666
プレイランドキャッスル小牧,スマスロワンパンマン,0.0,3,9,-237.11111111111111,1526.5555555555557,0.2222222222222222
プレイランドキャッスル小牧,スマスロワンパンマン,1.0,4,12,891.4166666666666,2057.8333333333335,0.4166666666666667
プレイランドキャッスル小牧,スマスロワンパンマン,2.0,2,6,-290.8333333333333,446.6666666666667,0.0
プレイランドキャッスル小牧,スマスロワンパンマン,3.0,3,9,1165.0,2289.8888888888887,0.5555555555555556
プレイランドキャッスル小牧,スマスロワンパンマン,4.0,3,9,104.11111111111111,1178.0,0.3333333333333333
プレイランドキャッスル小牧,スマスロワンパンマン,5.0,3,9,-265.8888888888889,1539.888888888889,0.3333333333333333
プレイランドキャッスル小牧,スマスロワンパンマン,6.0,3,9,368.8888888888889,1064.6666666666667,0.2222222222222222
プレイランドキャッスル小牧,スマスロワンパンマン,7.0,3,9,-104.11111111111111,625.0,0.4444444444444444
プレイランドキャッスル小牧,スマスロワンパンマン,8.0,3,9,-935.2222222222222,1720.4444444444443,0.1111111111111111
プレイランドキャッスル小牧,スマスロワンパンマン,9.0,3,9,-55.77777777777778,1425.888888888889,0.2222222222222222
プレイランドキャッスル小牧,スマスロ北斗の拳,0.0,48,1298,-6.166409861325116,1954.3135593220338,0.3983050847457627
プレイランドキャッスル小牧,スマスロ北斗の拳,1.0,61,1646,-80.68469015795868,1861.5,0.3614823815309842
プレイランドキャッスル小牧,スマスロ北斗の拳,2.0,50,1338,-41.275784753363226,1886.3647234678624,0.3804185351270553
プレイランドキャッスル小牧,スマスロ北斗の拳,3.0,49,1316,43.16261398176292,2222.243161094225,0.38677811550151975
プレイランドキャッスル小牧,スマスロ北斗の拳,4.0,51,1369,-25.725346968590213,1724.9437545653761,0.3754565376186998
プレイランドキャッスル小牧,スマスロ北斗の拳,5.0,50,1349,-17.49518161601186,1836.0793180133433,0.3936249073387695
プレイランドキャッスル小牧,スマスロ北斗の拳,6.0,51,1367,-32.46452084857352,1797.751280175567,0.36795903438185806
プレイランドキャッスル小牧,スマスロ北斗の拳,7.0,49,1328,68.43448795180723,1670.6061746987953,0.3990963855421687
プレイランドキャッスル小牧,スマスロ北斗の拳,8.0,50,1359,1.5717439293598234,1662.9094922737306,0.3789551140544518
プレイランドキャッスル小牧,スマスロ北斗の拳,9.0,48,1298,1.9776579352850538,1846.3975346687212,0.386748844375963
プレイランドキャッスル小牧,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,0.0,18,54,-109.46296296296296,1770.3703703703704,0.42592592592592593
プレイランドキャッスル小牧,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,1.0,24,74,-280.6216216216216,1886.8513513513512,0.2972972972972973
プレイランドキャッスル小牧,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2.0,19,60,-178.71666666666667,1773.75,0.23333333333333334
プレイランドキャッスル小牧,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,3.0,19,58,-253.74137931034483,1714.2758620689656,0.3103448275862069
プレイランドキャッスル小牧,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,4.0,20,62,-102.58064516129032,1634.1612903225807,0.27419354838709675
プレイランドキャッスル小牧,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,5.0,20,62,-241.98387096774192,1667.1774193548388,0.3225806451612903
プレイランドキャッスル小牧,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,6.0,20,62,-142.96774193548387,1705.967741935484,0.3225806451612903
プレイランドキャッスル小牧,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,7.0,19,56,129.03571428571428,1518.3214285714287,0.375
プレイランドキャッスル小牧,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,8.0,20,60,-29.233333333333334,1915.4,0.35
プレイランドキャッスル小牧,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,9.0,18,54,-222.72222222222223,1724.7777777777778,0.3148148148148148
プレイランドキャッスル小牧,スマスロ真・北斗無双,0.0,15,27,-293.1111111111111,1805.5555555555557,0.18518518518518517
プレイランドキャッスル小牧,スマスロ真・北斗無双,1.0,19,36,-166.02777777777777,1370.0,0.25
プレイランドキャッスル小牧,スマスロ真・北斗無双,2.0,16,30,-362.76666666666665,1681.0,0.26666666666666666
プレイランドキャッスル小牧,スマスロ真・北斗無双,3.0,15,27,-511.55555555555554,1343.1851851851852,0.2222222222222222
プレイランドキャッスル小牧,スマスロ真・北斗無双,4.0,15,27,15.444444444444445,1486.7777777777778,0.18518518518518517
プレイランドキャッスル小牧,スマスロ真・北斗無双,5.0,15,27,-209.85185185185185,714.1111111111111,0.037037037037037035
プレイランドキャッスル小牧,スマスロ真・北斗無双,6.0,16,28,-111.46428571428571,943.1428571428571,0.17857142857142858
プレイランドキャッスル小牧,スマスロ真・北斗無双,7.0,16,29,-326.9310344827586,1513.2758620689656,0.20689655172413793
プレイランドキャッスル小牧,スマスロ真・北斗無双,8.0,16,28,269.25,1342.357142857143,0.2857142857142857
プレイランドキャッスル小牧,スマスロ真・北斗無双,9.0,15,27,-375.0740740740741,1943.111111111111,0.14814814814814814
プレイランドキャッスル小牧,スマスロ転生したらスライムだった件,1.0,2,4,1177.0,2957.5,0.25
プレイランドキャッスル小牧,スマスロ転生したらスライムだった件,2.0,2,4,-721.0,1096.75,0.0
プレイランドキャッスル小牧,スマスロ転生したらスライムだった件,4.0,2,4,-496.75,1429.0,0.5
プレイランドキャッスル小牧,スマスロ鉄拳6,0.0,11,109,219.1651376146789,1756.1284403669724,0.3394495412844037
プレイランドキャッスル小牧,スマスロ鉄拳6,1.0,13,142,136.95774647887325,2499.6830985915494,0.34507042253521125
プレイランドキャッスル小牧,スマスロ鉄拳6,2.0,11,118,137.4406779661017,1807.9661016949153,0.3644067796610169
プレイランドキャッスル小牧,スマスロ鉄拳6,3.0,10,101,-241.95049504950495,1240.5148514851485,0.24752475247524752
プレイランドキャッスル小牧,スマスロ鉄拳6,4.0,11,113,55.6283185840708,2057.9823008849557,0.2831858407079646
プレイランドキャッスル小牧,スマスロ鉄拳6,5.0,12,125,3.88,2088.736,0.352
プレイランドキャッスル小牧,スマスロ鉄拳6,6.0,12,125,-152.224,1857.56,0.24
プレイランドキャッスル小牧,スマスロ鉄拳6,7.0,12,125,-76.304,2109.448,0.256
プレイランドキャッスル小牧,スマスロ鉄拳6,8.0,12,125,-112.704,2271.544,0.336
プレイランドキャッスル小牧,スマスロ鉄拳6,9.0,11,113,-168.87610619469027,2061.336283185841,0.2743362831858407
プレイランドキャッスル小牧,スマスロ頭文字D 2nd,0.0,4,14,259.85714285714283,1531.2142857142858,0.5
プレイランドキャッスル小牧,スマスロ頭文字D 2nd,1.0,6,22,-314.3636363636364,1761.590909090909,0.3181818181818182
プレイランドキャッスル小牧,スマスロ頭文字D 2nd,2.0,5,19,-342.4736842105263,1284.6842105263158,0.2631578947368421
プレイランドキャッスル小牧,スマスロ頭文字D 2nd,3.0,4,14,-221.78571428571428,1502.2857142857142,0.2857142857142857
プレイランドキャッスル小牧,スマスロ頭文字D 2nd,4.0,5,18,-255.33333333333334,1705.2222222222222,0.2222222222222222
プレイランドキャッスル小牧,スマスロ頭文字D 2nd,5.0,5,16,316.0,1602.375,0.3125
プレイランドキャッスル小牧,スマスロ頭文字D 2nd,6.0,5,16,-571.25,1231.3125,0.1875
プレイランドキャッスル小牧,スマスロ頭文字D 2nd,7.0,4,13,69.61538461538461,1441.6923076923076,0.3076923076923077
プレイランドキャッスル小牧,スマスロ頭文字D 2nd,8.0,5,16,-459.875,1707.3125,0.3125
プレイランドキャッスル小牧,スマスロ頭文字D 2nd,9.0,5,16,-249.4375,1259.0,0.25
プレイランドキャッスル小牧,スマート沖スロ 超華祭,0.0,4,8,-131.375,1015.875,0.375
プレイランドキャッスル小牧,スマート沖スロ 超華祭,1.0,6,12,-274.3333333333333,2198.3333333333335,0.3333333333333333
プレイランドキャッスル小牧,スマート沖スロ 超華祭,2.0,5,10,4.8,1740.5,0.3
プレイランドキャッスル小牧,スマート沖スロ 超華祭,3.0,4,8,262.125,1841.625,0.5
プレイランドキャッスル小牧,スマート沖スロ 超華祭,4.0,4,8,283.5,1931.625,0.5
プレイランドキャッスル小牧,スマート沖スロ 超華祭,5.0,4,8,-118.25,1292.625,0.5
プレイランドキャッスル小牧,スマート沖スロ 超華祭,6.0,4,8,-218.75,725.25,0.125
プレイランドキャッスル小牧,スマート沖スロ 超華祭,7.0,3,6,-121.5,1951.0,0.5
プレイランドキャッスル小牧,スマート沖スロ 超華祭,8.0,4,8,266.75,1475.875,0.5
プレイランドキャッスル小牧,スマート沖スロ 超華祭,9.0,4,8,-243.25,1036.625,0.25
プレイランドキャッスル小牧,スロット Re:ゼロから始める異世界生活 season2,0.0,8,57,91.43859649122807,1425.3157894736842,0.3333333333333333
プレイランドキャッスル小牧,スロット Re:ゼロから始める異世界生活 season2,1.0,12,88,-439.20454545454544,1770.2613636363637,0.2727272727272727
プレイランドキャッスル小牧,スロット Re:ゼロから始める異世界生活 season2,2.0,10,72,-140.95833333333334,1559.138888888889,0.2638888888888889
プレイランドキャッスル小牧,スロット Re:ゼロから始める異世界生活 season2,3.0,8,57,-220.49122807017545,1701.6842105263158,0.24561403508771928
プレイランドキャッスル小牧,スロット Re:ゼロから始める異世界生活 season2,4.0,9,68,-637.7794117647059,2116.235294117647,0.23529411764705882
プレイランドキャッスル小牧,スロット Re:ゼロから始める異世界生活 season2,5.0,9,68,220.88235294117646,2028.8235294117646,0.3382352941176471
プレイランドキャッスル小牧,スロット Re:ゼロから始める異世界生活 season2,6.0,9,68,-245.14705882352942,1747.2205882352941,0.22058823529411764
プレイランドキャッスル小牧,スロット Re:ゼロから始める異世界生活 season2,7.0,8,54,28.64814814814815,1428.351851851852,0.3333333333333333
プレイランドキャッスル小牧,スロット Re:ゼロから始める異世界生活 season2,8.0,9,61,-256.08196721311475,1656.983606557377,0.2459016393442623
プレイランドキャッスル小牧,スロット Re:ゼロから始める異世界生活 season2,9.0,8,59,57.74576271186441,1267.406779661017,0.2542372881355932
プレイランドキャッスル小牧,スロット ソードアート・オンライン,0.0,31,64,167.34375,2457.015625,0.390625
プレイランドキャッスル小牧,スロット ソードアート・オンライン,1.0,39,81,19.25925925925926,1941.9753086419753,0.30864197530864196
プレイランドキャッスル小牧,スロット ソードアート・オンライン,2.0,33,69,-43.56521739130435,2035.4057971014493,0.2463768115942029
プレイランドキャッスル小牧,スロット ソードアート・オンライン,3.0,32,67,-360.6119402985075,1967.5223880597016,0.22388059701492538
プレイランドキャッスル小牧,スロット ソードアート・オンライン,4.0,33,69,-351.8840579710145,1693.536231884058,0.2608695652173913
プレイランドキャッスル小牧,スロット ソードアート・オンライン,5.0,33,69,-142.15942028985506,1845.855072463768,0.3333333333333333
プレイランドキャッスル小牧,スロット ソードアート・オンライン,6.0,34,68,-48.661764705882355,1911.764705882353,0.29411764705882354
プレイランドキャッスル小牧,スロット ソードアート・オンライン,7.0,32,66,2.787878787878788,1912.0,0.3181818181818182
プレイランドキャッスル小牧,スロット ソードアート・オンライン,8.0,33,68,-244.2941176470588,1510.3235294117646,0.17647058823529413
プレイランドキャッスル小牧,スロット ソードアート・オンライン,9.0,31,64,-294.65625,2091.453125,0.1875
プレイランドキャッスル小牧,スロット ゾンビランドサガ,0.0,17,29,-107.89655172413794,1583.448275862069,0.3103448275862069
プレイランドキャッスル小牧,スロット ゾンビランドサガ,1.0,21,35,-73.11428571428571,2012.1714285714286,0.37142857142857144
プレイランドキャッスル小牧,スロット ゾンビランドサガ,2.0,16,28,-362.2857142857143,1474.142857142857,0.21428571428571427
プレイランドキャッスル小牧,スロット ゾンビランドサガ,3.0,15,27,-46.44444444444444,2146.037037037037,0.4074074074074074
プレイランドキャッスル小牧,スロット ゾンビランドサガ,4.0,16,28,-23.928571428571427,2038.5714285714287,0.35714285714285715
プレイランドキャッスル小牧,スロット ゾンビランドサガ,5.0,15,26,66.34615384615384,1921.3461538461538,0.5384615384615384
プレイランドキャッスル小牧,スロット ゾンビランドサガ,6.0,16,27,-375.4074074074074,1463.4444444444443,0.2962962962962963
プレイランドキャッスル小牧,スロット ゾンビランドサガ,7.0,16,27,-441.6666666666667,1349.5555555555557,0.14814814814814814
プレイランドキャッスル小牧,スロット ゾンビランドサガ,8.0,17,29,-381.2068965517241,1930.896551724138,0.20689655172413793
プレイランドキャッスル小牧,スロット ゾンビランドサガ,9.0,17,29,65.65517241379311,1631.1379310344828,0.27586206896551724
プレイランドキャッスル小牧,スロット 冴えない彼女の育てかた,0.0,5,8,-524.375,1896.125,0.25
プレイランドキャッスル小牧,スロット 冴えない彼女の育てかた,1.0,6,10,483.8,1473.5,0.5
プレイランドキャッスル小牧,スロット 冴えない彼女の育てかた,2.0,6,9,-306.55555555555554,1344.5555555555557,0.3333333333333333
プレイランドキャッスル小牧,スロット 冴えない彼女の育てかた,3.0,5,8,-102.5,470.125,0.375
プレイランドキャッスル小牧,スロット 冴えない彼女の育てかた,4.0,5,8,-24.625,548.875,0.25
プレイランドキャッスル小牧,スロット 冴えない彼女の育てかた,5.0,5,8,37.625,759.625,0.375
プレイランドキャッスル小牧,スロット 冴えない彼女の育てかた,6.0,6,10,55.4,713.6,0.4
プレイランドキャッスル小牧,スロット 冴えない彼女の育てかた,7.0,5,8,-0.5,535.625,0.25
プレイランドキャッスル小牧,スロット 冴えない彼女の育てかた,8.0,5,8,334.625,1170.75,0.625
プレイランドキャッスル小牧,スロット 冴えない彼女の育てかた,9.0,5,8,-59.375,1223.625,0.25
プレイランドキャッスル小牧,チバリヨ2,0.0,49,198,-145.54545454545453,1551.1010101010102,0.2222222222222222
プレイランドキャッスル小牧,チバリヨ2,1.0,61,257,-20.198443579766536,1561.1789883268482,0.28793774319066145
プレイランドキャッスル小牧,チバリヨ2,2.0,50,211,74.18483412322274,1748.1042654028436,0.2938388625592417
プレイランドキャッスル小牧,チバリヨ2,3.0,49,202,84.20792079207921,1481.1930693069307,0.29207920792079206
プレイランドキャッスル小牧,チバリヨ2,4.0,51,210,-0.45714285714285713,1444.8857142857144,0.23333333333333334
プレイランドキャッスル小牧,チバリヨ2,5.0,50,208,84.70192307692308,1462.8990384615386,0.2644230769230769
プレイランドキャッスル小牧,チバリヨ2,6.0,51,212,-172.25471698113208,1653.1462264150944,0.24528301886792453
プレイランドキャッスル小牧,チバリヨ2,7.0,50,206,-180.15533980582524,1380.7427184466019,0.22330097087378642
プレイランドキャッスル小牧,チバリヨ2,8.0,51,210,-204.6809523809524,1471.2761904761905,0.2523809523809524
プレイランドキャッスル小牧,チバリヨ2,9.0,49,198,-543.7373737373738,1699.050505050505,0.24242424242424243
プレイランドキャッスル小牧,ニューキングハナハナV-30,0.0,11,351,1.1851851851851851,3737.5185185185187,0.37606837606837606
