店舗,機種名,Weekday,稼働日数,集計数,平均差枚数,平均回転数,勝率
プレイランドキャッスル尾頭橋,スマスロ 一方通行 とある魔術の禁書目録,土曜日,17,30,288.8333333333333,2028.2666666666667,0.3333333333333333
プレイランドキャッスル尾頭橋,スマスロ 一方通行 とある魔術の禁書目録,日曜日,18,33,205.45454545454547,1913.4242424242425,0.30303030303030304
プレイランドキャッスル尾頭橋,スマスロ 一方通行 とある魔術の禁書目録,月曜日,17,30,91.8,1840.4,0.36666666666666664
プレイランドキャッスル尾頭橋,スマスロ 一方通行 とある魔術の禁書目録,木曜日,17,30,841.5666666666667,1307.8333333333333,0.5
プレイランドキャッスル尾頭橋,スマスロ 一方通行 とある魔術の禁書目録,水曜日,18,31,403.93548387096774,1686.0,0.45161290322580644
プレイランドキャッスル尾頭橋,スマスロ 一方通行 とある魔術の禁書目録,火曜日,17,28,-56.714285714285715,1278.25,0.2857142857142857
プレイランドキャッスル尾頭橋,スマスロ 一方通行 とある魔術の禁書目録,金曜日,17,30,-397.1666666666667,1470.2666666666667,0.23333333333333334
プレイランドキャッスル尾頭橋,スマスロ 化物語,土曜日,29,123,-347.6178861788618,3601.39837398374,0.34146341463414637
プレイランドキャッスル尾頭橋,スマスロ 化物語,日曜日,29,123,-162.22764227642276,3408.9837398373984,0.4146341463414634
プレイランドキャッスル尾頭橋,スマスロ 化物語,月曜日,30,126,-242.14285714285714,2324.2301587301586,0.36507936507936506
プレイランドキャッスル尾頭橋,スマスロ 化物語,木曜日,29,124,139.71774193548387,1807.6048387096773,0.3709677419354839
プレイランドキャッスル尾頭橋,スマスロ 化物語,水曜日,29,124,-328.0725806451613,2451.951612903226,0.3225806451612903
プレイランドキャッスル尾頭橋,スマスロ 化物語,火曜日,30,126,-5.325396825396825,2209.595238095238,0.3253968253968254
プレイランドキャッスル尾頭橋,スマスロ 化物語,金曜日,29,123,-457.4146341463415,2364.2601626016262,0.3252032520325203
プレイランドキャッスル尾頭橋,スマスロ 北斗の拳 転生の章2,土曜日,25,217,-477.37327188940094,4163.751152073733,0.3087557603686636
プレイランドキャッスル尾頭橋,スマスロ 北斗の拳 転生の章2,日曜日,25,217,-314.8847926267281,4080.7096774193546,0.34101382488479265
プレイランドキャッスル尾頭橋,スマスロ 北斗の拳 転生の章2,月曜日,26,224,276.0,2977.8928571428573,0.36607142857142855
プレイランドキャッスル尾頭橋,スマスロ 北斗の拳 転生の章2,木曜日,25,217,255.27188940092165,2616.9078341013824,0.35023041474654376
プレイランドキャッスル尾頭橋,スマスロ 北斗の拳 転生の章2,水曜日,25,217,-55.95852534562212,3366.5345622119817,0.35023041474654376
プレイランドキャッスル尾頭橋,スマスロ 北斗の拳 転生の章2,火曜日,26,224,-364.6517857142857,2883.910714285714,0.29017857142857145
プレイランドキャッスル尾頭橋,スマスロ 北斗の拳 転生の章2,金曜日,25,217,80.58986175115207,2802.3824884792625,0.3640552995391705
プレイランドキャッスル尾頭橋,スマスロ 攻殻機動隊,土曜日,21,63,-5.841269841269841,3653.031746031746,0.3968253968253968
プレイランドキャッスル尾頭橋,スマスロ 攻殻機動隊,日曜日,21,63,364.8253968253968,3677.2063492063494,0.3968253968253968
プレイランドキャッスル尾頭橋,スマスロ 攻殻機動隊,月曜日,22,66,-442.969696969697,2554.151515151515,0.2878787878787879
プレイランドキャッスル尾頭橋,スマスロ 攻殻機動隊,木曜日,21,63,-333.63492063492066,2352.190476190476,0.36507936507936506
プレイランドキャッスル尾頭橋,スマスロ 攻殻機動隊,水曜日,21,63,389.41269841269843,3024.3809523809523,0.4603174603174603
プレイランドキャッスル尾頭橋,スマスロ 攻殻機動隊,火曜日,22,66,-414.1969696969697,3062.1969696969695,0.3484848484848485
プレイランドキャッスル尾頭橋,スマスロ 攻殻機動隊,金曜日,21,63,-34.96825396825397,2581.9206349206347,0.4444444444444444
プレイランドキャッスル尾頭橋,スマスロ 新鬼武者3,土曜日,36,178,90.43820224719101,2910.2640449438204,0.34831460674157305
プレイランドキャッスル尾頭橋,スマスロ 新鬼武者3,日曜日,36,178,-390.0449438202247,3063.808988764045,0.30337078651685395
プレイランドキャッスル尾頭橋,スマスロ 新鬼武者3,月曜日,36,178,-42.348314606741575,2088.629213483146,0.3202247191011236
プレイランドキャッスル尾頭橋,スマスロ 新鬼武者3,木曜日,36,178,-37.08426966292135,1477.8314606741574,0.29213483146067415
プレイランドキャッスル尾頭橋,スマスロ 新鬼武者3,水曜日,36,178,153.35393258426967,2046.7359550561798,0.3146067415730337
プレイランドキャッスル尾頭橋,スマスロ 新鬼武者3,火曜日,36,178,376.7134831460674,1978.814606741573,0.3595505617977528
プレイランドキャッスル尾頭橋,スマスロ 新鬼武者3,金曜日,36,178,-263.3707865168539,1821.0112359550562,0.25842696629213485
プレイランドキャッスル尾頭橋,スマスロ 東京リベンジャーズ,土曜日,32,184,-237.3695652173913,3940.0760869565215,0.2826086956521739
プレイランドキャッスル尾頭橋,スマスロ 東京リベンジャーズ,日曜日,33,194,-207.12886597938143,3689.319587628866,0.3247422680412371
プレイランドキャッスル尾頭橋,スマスロ 東京リベンジャーズ,月曜日,32,189,-381.29100529100526,3449.5661375661375,0.26455026455026454
プレイランドキャッスル尾頭橋,スマスロ 東京リベンジャーズ,木曜日,32,187,-258.73262032085563,2272.053475935829,0.2192513368983957
プレイランドキャッスル尾頭橋,スマスロ 東京リベンジャーズ,水曜日,32,187,89.83957219251337,3171.529411764706,0.3315508021390374
プレイランドキャッスル尾頭橋,スマスロ 東京リベンジャーズ,火曜日,32,187,-395.7005347593583,2797.053475935829,0.25133689839572193
プレイランドキャッスル尾頭橋,スマスロ 東京リベンジャーズ,金曜日,32,184,36.39673913043478,2429.016304347826,0.32065217391304346
プレイランドキャッスル尾頭橋,スマスロ 沖ドキ!DUO アンコール,土曜日,27,258,-262.13953488372096,1468.5503875968993,0.3178294573643411
プレイランドキャッスル尾頭橋,スマスロ 沖ドキ!DUO アンコール,日曜日,27,258,-59.35658914728682,1642.4341085271317,0.35658914728682173
プレイランドキャッスル尾頭橋,スマスロ 沖ドキ!DUO アンコール,月曜日,28,264,-66.83333333333333,946.9204545454545,0.29545454545454547
プレイランドキャッスル尾頭橋,スマスロ 沖ドキ!DUO アンコール,木曜日,27,258,16.57751937984496,943.2984496124031,0.29069767441860467
プレイランドキャッスル尾頭橋,スマスロ 沖ドキ!DUO アンコール,水曜日,27,258,-68.95736434108527,1135.9573643410852,0.32558139534883723
プレイランドキャッスル尾頭橋,スマスロ 沖ドキ!DUO アンコール,火曜日,28,264,72.95833333333333,918.0984848484849,0.32954545454545453
プレイランドキャッスル尾頭橋,スマスロ 沖ドキ!DUO アンコール,金曜日,27,258,23.26356589147287,875.7054263565891,0.29069767441860467
プレイランドキャッスル尾頭橋,スマスロ 甲鉄城のカバネリ 海門決戦,土曜日,17,159,-420.9874213836478,4502.905660377359,0.3522012578616352
プレイランドキャッスル尾頭橋,スマスロ 甲鉄城のカバネリ 海門決戦,日曜日,17,159,-510.74213836477986,4627.987421383647,0.3710691823899371
プレイランドキャッスル尾頭橋,スマスロ 甲鉄城のカバネリ 海門決戦,月曜日,18,170,-29.94705882352941,3163.8176470588237,0.36470588235294116
プレイランドキャッスル尾頭橋,スマスロ 甲鉄城のカバネリ 海門決戦,木曜日,17,159,-173.66666666666666,3035.6540880503144,0.39622641509433965
プレイランドキャッスル尾頭橋,スマスロ 甲鉄城のカバネリ 海門決戦,水曜日,17,159,242.16981132075472,3895.7672955974845,0.44025157232704404
プレイランドキャッスル尾頭橋,スマスロ 甲鉄城のカバネリ 海門決戦,火曜日,18,170,-149.3470588235294,3025.035294117647,0.38235294117647056
プレイランドキャッスル尾頭橋,スマスロ 甲鉄城のカバネリ 海門決戦,金曜日,17,159,-285.9496855345912,3014.7924528301887,0.4025157232704403
プレイランドキャッスル尾頭橋,スマスロ 秘宝伝,土曜日,20,46,-442.4347826086956,3190.6521739130435,0.2391304347826087
プレイランドキャッスル尾頭橋,スマスロ 秘宝伝,日曜日,20,46,-188.32608695652175,2970.6304347826085,0.3695652173913043
プレイランドキャッスル尾頭橋,スマスロ 秘宝伝,月曜日,21,49,423.3469387755102,2573.5510204081634,0.42857142857142855
プレイランドキャッスル尾頭橋,スマスロ 秘宝伝,木曜日,20,46,-139.95652173913044,2004.0869565217392,0.32608695652173914
プレイランドキャッスル尾頭橋,スマスロ 秘宝伝,水曜日,20,46,-331.10869565217394,2819.5652173913045,0.2826086956521739
プレイランドキャッスル尾頭橋,スマスロ 秘宝伝,火曜日,21,49,-561.0816326530612,2445.734693877551,0.30612244897959184
プレイランドキャッスル尾頭橋,スマスロ 秘宝伝,金曜日,20,46,-14.195652173913043,2282.1739130434785,0.391304347826087
プレイランドキャッスル尾頭橋,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,土曜日,27,91,-237.28571428571428,2683.3076923076924,0.31868131868131866
プレイランドキャッスル尾頭橋,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,日曜日,27,91,487.95604395604397,2162.868131868132,0.3516483516483517
プレイランドキャッスル尾頭橋,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,月曜日,28,90,84.75555555555556,1344.911111111111,0.2777777777777778
プレイランドキャッスル尾頭橋,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,木曜日,27,91,115.75824175824175,967.967032967033,0.2967032967032967
プレイランドキャッスル尾頭橋,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,水曜日,27,91,-358.9120879120879,1604.5714285714287,0.2967032967032967
プレイランドキャッスル尾頭橋,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,火曜日,26,86,-368.54651162790697,1272.1860465116279,0.1511627906976744
プレイランドキャッスル尾頭橋,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,金曜日,27,91,-55.20879120879121,879.5824175824176,0.1978021978021978
プレイランドキャッスル尾頭橋,スマスロ 聖戦士ダンバイン,土曜日,31,62,-36.854838709677416,1770.0967741935483,0.3225806451612903
プレイランドキャッスル尾頭橋,スマスロ 聖戦士ダンバイン,日曜日,31,62,-483.5,1932.8548387096773,0.2903225806451613
プレイランドキャッスル尾頭橋,スマスロ 聖戦士ダンバイン,月曜日,31,63,-264.14285714285717,1366.015873015873,0.3333333333333333
プレイランドキャッスル尾頭橋,スマスロ 聖戦士ダンバイン,木曜日,31,62,177.2741935483871,1177.6451612903227,0.3870967741935484
プレイランドキャッスル尾頭橋,スマスロ 聖戦士ダンバイン,水曜日,32,64,114.078125,1772.3125,0.40625
プレイランドキャッスル尾頭橋,スマスロ 聖戦士ダンバイン,火曜日,31,62,-301.3709677419355,1413.467741935484,0.25806451612903225
プレイランドキャッスル尾頭橋,スマスロ 聖戦士ダンバイン,金曜日,31,62,-415.0,1174.483870967742,0.3225806451612903
プレイランドキャッスル尾頭橋,スマスロ 鬼武者3,土曜日,6,6,-450.6666666666667,1347.1666666666667,0.0
プレイランドキャッスル尾頭橋,スマスロ 鬼武者3,日曜日,7,10,491.6,1371.7,0.4
プレイランドキャッスル尾頭橋,スマスロ 鬼武者3,月曜日,6,6,747.3333333333334,1053.3333333333333,0.16666666666666666
プレイランドキャッスル尾頭橋,スマスロ 鬼武者3,木曜日,6,6,-198.16666666666666,959.8333333333334,0.16666666666666666
プレイランドキャッスル尾頭橋,スマスロ 鬼武者3,水曜日,6,6,-551.3333333333334,1059.3333333333333,0.16666666666666666
プレイランドキャッスル尾頭橋,スマスロ 鬼武者3,火曜日,6,6,-491.5,1033.8333333333333,0.16666666666666666
プレイランドキャッスル尾頭橋,スマスロ 鬼武者3,金曜日,6,6,395.0,1012.6666666666666,0.6666666666666666
プレイランドキャッスル尾頭橋,スマスロキングパルサー,土曜日,7,8,-477.25,1756.5,0.25
プレイランドキャッスル尾頭橋,スマスロキングパルサー,日曜日,7,8,-678.75,2029.0,0.375
プレイランドキャッスル尾頭橋,スマスロキングパルサー,月曜日,8,10,-275.7,1374.7,0.6
プレイランドキャッスル尾頭橋,スマスロキングパルサー,木曜日,8,10,-164.4,1564.4,0.3
プレイランドキャッスル尾頭橋,スマスロキングパルサー,水曜日,8,10,-402.4,1057.2,0.2
プレイランドキャッスル尾頭橋,スマスロキングパルサー,火曜日,8,10,-510.8,1193.9,0.3
プレイランドキャッスル尾頭橋,スマスロキングパルサー,金曜日,8,10,748.9,1250.4,0.4
プレイランドキャッスル尾頭橋,スマスロキン肉マン〜7人の悪魔超人編〜,土曜日,36,81,-152.80246913580248,2779.2716049382716,0.32098765432098764
プレイランドキャッスル尾頭橋,スマスロキン肉マン〜7人の悪魔超人編〜,日曜日,35,79,-19.0,2927.4430379746836,0.3037974683544304
プレイランドキャッスル尾頭橋,スマスロキン肉マン〜7人の悪魔超人編〜,月曜日,37,85,-46.0,1471.9529411764706,0.24705882352941178
プレイランドキャッスル尾頭橋,スマスロキン肉マン〜7人の悪魔超人編〜,木曜日,36,81,-263.34567901234567,1322.4814814814815,0.19753086419753085
プレイランドキャッスル尾頭橋,スマスロキン肉マン〜7人の悪魔超人編〜,水曜日,36,81,-350.74074074074076,1858.888888888889,0.25925925925925924
プレイランドキャッスル尾頭橋,スマスロキン肉マン〜7人の悪魔超人編〜,火曜日,37,84,-128.03571428571428,1330.8095238095239,0.21428571428571427
プレイランドキャッスル尾頭橋,スマスロキン肉マン〜7人の悪魔超人編〜,金曜日,36,81,-424.75308641975306,1678.4814814814815,0.2345679012345679
プレイランドキャッスル尾頭橋,スマスロスーパーブラックジャック,土曜日,69,243,-313.24691358024694,2630.127572016461,0.35390946502057613
プレイランドキャッスル尾頭橋,スマスロスーパーブラックジャック,日曜日,69,243,-292.7818930041152,2858.0,0.40329218106995884
プレイランドキャッスル尾頭橋,スマスロスーパーブラックジャック,月曜日,70,246,-94.90243902439025,1655.69918699187,0.3008130081300813
プレイランドキャッスル尾頭橋,スマスロスーパーブラックジャック,木曜日,69,243,-53.205761316872426,1366.1851851851852,0.3292181069958848
プレイランドキャッスル尾頭橋,スマスロスーパーブラックジャック,水曜日,69,243,-33.08230452674897,1941.0658436213992,0.34156378600823045
プレイランドキャッスル尾頭橋,スマスロスーパーブラックジャック,火曜日,70,245,5.155102040816327,1422.8244897959185,0.3224489795918367
プレイランドキャッスル尾頭橋,スマスロスーパーブラックジャック,金曜日,69,243,-166.1769547325103,1577.4979423868313,0.2880658436213992
プレイランドキャッスル尾頭橋,スマスロスーパーリオエース2,土曜日,7,21,-659.8571428571429,6467.0,0.42857142857142855
プレイランドキャッスル尾頭橋,スマスロスーパーリオエース2,日曜日,7,21,-451.04761904761904,5675.238095238095,0.23809523809523808
プレイランドキャッスル尾頭橋,スマスロスーパーリオエース2,月曜日,8,24,-343.875,3622.5833333333335,0.4166666666666667
プレイランドキャッスル尾頭橋,スマスロスーパーリオエース2,木曜日,7,21,-1509.7142857142858,3842.0,0.14285714285714285
プレイランドキャッスル尾頭橋,スマスロスーパーリオエース2,水曜日,7,21,-709.6190476190476,4931.619047619048,0.19047619047619047
プレイランドキャッスル尾頭橋,スマスロスーパーリオエース2,火曜日,8,24,-349.2916666666667,3618.25,0.25
プレイランドキャッスル尾頭橋,スマスロスーパーリオエース2,金曜日,7,21,-128.38095238095238,4052.809523809524,0.42857142857142855
プレイランドキャッスル尾頭橋,スマスロニューパルサーBT,土曜日,17,26,-110.96153846153847,1377.6923076923076,0.3076923076923077
プレイランドキャッスル尾頭橋,スマスロニューパルサーBT,日曜日,17,26,-220.0,1656.576923076923,0.38461538461538464
プレイランドキャッスル尾頭橋,スマスロニューパルサーBT,月曜日,16,25,-67.16,1704.48,0.28
プレイランドキャッスル尾頭橋,スマスロニューパルサーBT,木曜日,17,26,-275.38461538461536,1338.1153846153845,0.2692307692307692
プレイランドキャッスル尾頭橋,スマスロニューパルサーBT,水曜日,17,26,-197.19230769230768,1644.7307692307693,0.3076923076923077
プレイランドキャッスル尾頭橋,スマスロニューパルサーBT,火曜日,17,26,-331.61538461538464,1628.8076923076924,0.19230769230769232
プレイランドキャッスル尾頭橋,スマスロニューパルサーBT,金曜日,17,26,96.92307692307692,1731.3076923076924,0.5384615384615384
プレイランドキャッスル尾頭橋,スマスロネオプラネット,土曜日,18,29,-393.82758620689657,2543.206896551724,0.3448275862068966
プレイランドキャッスル尾頭橋,スマスロネオプラネット,日曜日,18,29,111.65517241379311,2951.896551724138,0.4482758620689655
プレイランドキャッスル尾頭橋,スマスロネオプラネット,月曜日,18,29,133.41379310344828,2172.310344827586,0.3103448275862069
プレイランドキャッスル尾頭橋,スマスロネオプラネット,木曜日,18,29,-642.0689655172414,2326.448275862069,0.2413793103448276
プレイランドキャッスル尾頭橋,スマスロネオプラネット,水曜日,18,29,209.24137931034483,2750.4137931034484,0.4827586206896552
プレイランドキャッスル尾頭橋,スマスロネオプラネット,火曜日,18,29,-353.9310344827586,2276.344827586207,0.27586206896551724
プレイランドキャッスル尾頭橋,スマスロネオプラネット,金曜日,18,29,-211.9655172413793,2743.689655172414,0.3448275862068966
プレイランドキャッスル尾頭橋,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,土曜日,27,53,-101.15094339622641,1695.2264150943397,0.3018867924528302
プレイランドキャッスル尾頭橋,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,日曜日,27,50,272.68,1278.72,0.24
プレイランドキャッスル尾頭橋,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,月曜日,27,50,-189.06,716.46,0.16
プレイランドキャッスル尾頭橋,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,木曜日,27,53,-252.45283018867926,800.9622641509434,0.22641509433962265
プレイランドキャッスル尾頭橋,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,水曜日,27,53,-221.9811320754717,1221.188679245283,0.2641509433962264
プレイランドキャッスル尾頭橋,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,火曜日,26,52,175.1153846153846,948.8076923076923,0.3076923076923077
プレイランドキャッスル尾頭橋,スマスロバジリスク〜甲賀忍法帖〜絆2 天膳 BLACK EDITION,金曜日,27,53,-412.7169811320755,884.3018867924528,0.11320754716981132
プレイランドキャッスル尾頭橋,スマスロモンキーターンV,土曜日,82,1000,-63.508,2931.795,0.358
プレイランドキャッスル尾頭橋,スマスロモンキーターンV,日曜日,83,1008,-276.17857142857144,2871.6359126984125,0.32341269841269843
プレイランドキャッスル尾頭橋,スマスロモンキーターンV,月曜日,83,1009,-48.8800792864222,1613.0148662041624,0.3022794846382557
プレイランドキャッスル尾頭橋,スマスロモンキーターンV,木曜日,82,1002,21.090818363273453,1317.7854291417166,0.35728542914171657
プレイランドキャッスル尾頭橋,スマスロモンキーターンV,水曜日,82,1002,245.65269461077844,2237.4071856287424,0.38323353293413176
プレイランドキャッスル尾頭橋,スマスロモンキーターンV,火曜日,82,999,-19.832832832832832,1536.7067067067067,0.3303303303303303
プレイランドキャッスル尾頭橋,スマスロモンキーターンV,金曜日,82,1000,-66.772,1636.246,0.333
プレイランドキャッスル尾頭橋,スマスロヨルムンガンド,土曜日,12,46,-5.043478260869565,2223.5434782608695,0.391304347826087
プレイランドキャッスル尾頭橋,スマスロヨルムンガンド,日曜日,12,46,101.97826086956522,2448.7608695652175,0.391304347826087
プレイランドキャッスル尾頭橋,スマスロヨルムンガンド,月曜日,12,42,-431.45238095238096,2088.0,0.38095238095238093
プレイランドキャッスル尾頭橋,スマスロヨルムンガンド,木曜日,11,41,-391.7560975609756,1089.3170731707316,0.21951219512195122
プレイランドキャッスル尾頭橋,スマスロヨルムンガンド,水曜日,11,41,25.951219512195124,1713.0975609756097,0.34146341463414637
プレイランドキャッスル尾頭橋,スマスロヨルムンガンド,火曜日,12,42,-68.19047619047619,1778.3333333333333,0.30952380952380953
プレイランドキャッスル尾頭橋,スマスロヨルムンガンド,金曜日,12,46,125.19565217391305,1322.5,0.34782608695652173
プレイランドキャッスル尾頭橋,スマスロ交響詩篇エウレカセブン4 HI-EVOLUTION,土曜日,16,24,-83.29166666666667,1452.7083333333333,0.25
プレイランドキャッスル尾頭橋,スマスロ交響詩篇エウレカセブン4 HI-EVOLUTION,日曜日,16,23,54.82608695652174,1222.4347826086957,0.43478260869565216
プレイランドキャッスル尾頭橋,スマスロ交響詩篇エウレカセブン4 HI-EVOLUTION,月曜日,15,22,-72.81818181818181,832.9545454545455,0.36363636363636365
プレイランドキャッスル尾頭橋,スマスロ交響詩篇エウレカセブン4 HI-EVOLUTION,木曜日,16,24,-136.70833333333334,838.3333333333334,0.25
プレイランドキャッスル尾頭橋,スマスロ交響詩篇エウレカセブン4 HI-EVOLUTION,水曜日,17,26,-190.46153846153845,1278.8461538461538,0.38461538461538464
プレイランドキャッスル尾頭橋,スマスロ交響詩篇エウレカセブン4 HI-EVOLUTION,火曜日,17,25,-141.92,775.2,0.28
プレイランドキャッスル尾頭橋,スマスロ交響詩篇エウレカセブン4 HI-EVOLUTION,金曜日,16,24,-215.375,638.5416666666666,0.20833333333333334
プレイランドキャッスル尾頭橋,スマスロ北斗の拳,土曜日,82,1082,-100.25231053604436,2054.145101663586,0.34011090573012936
プレイランドキャッスル尾頭橋,スマスロ北斗の拳,日曜日,83,1100,-107.85090909090908,2324.6463636363637,0.3618181818181818
プレイランドキャッスル尾頭橋,スマスロ北斗の拳,月曜日,83,1086,0.1141804788213628,1297.8489871086556,0.358195211786372
プレイランドキャッスル尾頭橋,スマスロ北斗の拳,木曜日,82,1080,-52.102777777777774,880.262962962963,0.3277777777777778
プレイランドキャッスル尾頭橋,スマスロ北斗の拳,水曜日,82,1079,0.7747914735866543,1353.451343836886,0.36051899907321594
プレイランドキャッスル尾頭橋,スマスロ北斗の拳,火曜日,82,1067,-1.7216494845360826,1039.1002811621368,0.3477038425492034
プレイランドキャッスル尾頭橋,スマスロ北斗の拳,金曜日,82,1082,12.45841035120148,949.6691312384473,0.32809611829944546
プレイランドキャッスル尾頭橋,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,土曜日,54,108,-356.60185185185185,2255.1111111111113,0.37962962962962965
プレイランドキャッスル尾頭橋,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,日曜日,54,108,-387.25925925925924,2489.5555555555557,0.28703703703703703
プレイランドキャッスル尾頭橋,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,月曜日,54,107,-130.61682242990653,1651.0841121495328,0.35514018691588783
プレイランドキャッスル尾頭橋,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,木曜日,54,108,35.31481481481482,1388.9259259259259,0.2962962962962963
プレイランドキャッスル尾頭橋,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,水曜日,54,107,-46.52336448598131,1597.943925233645,0.411214953271028
プレイランドキャッスル尾頭橋,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,火曜日,54,107,-76.02803738317758,1201.4579439252336,0.35514018691588783
プレイランドキャッスル尾頭橋,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,金曜日,54,108,-141.78703703703704,1240.8425925925926,0.3425925925925926
プレイランドキャッスル尾頭橋,スマスロ真・北斗無双,土曜日,11,20,316.6,1610.45,0.35
プレイランドキャッスル尾頭橋,スマスロ真・北斗無双,日曜日,13,23,-143.2608695652174,1652.0869565217392,0.2608695652173913
プレイランドキャッスル尾頭橋,スマスロ真・北斗無双,月曜日,11,21,53.285714285714285,969.047619047619,0.42857142857142855
プレイランドキャッスル尾頭橋,スマスロ真・北斗無双,木曜日,11,21,238.9047619047619,1175.3809523809523,0.3333333333333333
プレイランドキャッスル尾頭橋,スマスロ真・北斗無双,水曜日,11,21,156.23809523809524,1125.2857142857142,0.19047619047619047
プレイランドキャッスル尾頭橋,スマスロ真・北斗無双,火曜日,11,21,374.9047619047619,672.1428571428571,0.23809523809523808
プレイランドキャッスル尾頭橋,スマスロ真・北斗無双,金曜日,11,20,-288.1,556.6,0.1
プレイランドキャッスル尾頭橋,スマスロ転生したらスライムだった件,土曜日,5,7,-597.2857142857143,1445.2857142857142,0.14285714285714285
プレイランドキャッスル尾頭橋,スマスロ転生したらスライムだった件,日曜日,6,8,-165.75,1204.125,0.25
プレイランドキャッスル尾頭橋,スマスロ転生したらスライムだった件,月曜日,6,8,452.25,878.875,0.375
プレイランドキャッスル尾頭橋,スマスロ転生したらスライムだった件,木曜日,5,7,572.2857142857143,736.0,0.2857142857142857
プレイランドキャッスル尾頭橋,スマスロ転生したらスライムだった件,水曜日,5,7,-844.5714285714286,1239.142857142857,0.14285714285714285
プレイランドキャッスル尾頭橋,スマスロ転生したらスライムだった件,火曜日,6,8,513.625,638.75,0.125
プレイランドキャッスル尾頭橋,スマスロ転生したらスライムだった件,金曜日,5,7,-249.14285714285714,501.0,0.14285714285714285
プレイランドキャッスル尾頭橋,スマスロ鉄拳6,土曜日,25,121,-302.6776859504132,2924.900826446281,0.371900826446281
プレイランドキャッスル尾頭橋,スマスロ鉄拳6,日曜日,25,121,242.3305785123967,2726.6446280991736,0.36363636363636365
プレイランドキャッスル尾頭橋,スマスロ鉄拳6,月曜日,26,124,-223.7258064516129,1834.8870967741937,0.29838709677419356
プレイランドキャッスル尾頭橋,スマスロ鉄拳6,木曜日,25,123,-397.5772357723577,1662.138211382114,0.2926829268292683
プレイランドキャッスル尾頭橋,スマスロ鉄拳6,水曜日,25,123,-241.53658536585365,2642.6747967479673,0.36585365853658536
プレイランドキャッスル尾頭橋,スマスロ鉄拳6,火曜日,26,124,-431.758064516129,1833.4112903225807,0.22580645161290322
プレイランドキャッスル尾頭橋,スマスロ鉄拳6,金曜日,25,121,-14.801652892561984,1796.98347107438,0.36363636363636365
プレイランドキャッスル尾頭橋,スマスロ頭文字D 2nd,土曜日,35,50,-62.16,2889.18,0.42
プレイランドキャッスル尾頭橋,スマスロ頭文字D 2nd,日曜日,36,52,112.1923076923077,2791.730769230769,0.4423076923076923
プレイランドキャッスル尾頭橋,スマスロ頭文字D 2nd,月曜日,36,51,62.64705882352941,1966.9803921568628,0.3333333333333333
プレイランドキャッスル尾頭橋,スマスロ頭文字D 2nd,木曜日,35,50,-255.8,1605.94,0.34
プレイランドキャッスル尾頭橋,スマスロ頭文字D 2nd,水曜日,35,50,-178.86,2040.16,0.32
プレイランドキャッスル尾頭橋,スマスロ頭文字D 2nd,火曜日,35,50,-244.04,1774.2,0.24
プレイランドキャッスル尾頭橋,スマスロ頭文字D 2nd,金曜日,35,50,-64.04,1497.74,0.4
プレイランドキャッスル尾頭橋,スマート沖スロ スターハナハナ,土曜日,52,483,-145.27743271221533,1769.672877846791,0.2443064182194617
プレイランドキャッスル尾頭橋,スマート沖スロ スターハナハナ,日曜日,52,483,-258.1904761904762,2027.5051759834369,0.2608695652173913
プレイランドキャッスル尾頭橋,スマート沖スロ スターハナハナ,月曜日,51,471,-54.774946921443735,1040.755838641189,0.23779193205944799
プレイランドキャッスル尾頭橋,スマート沖スロ スターハナハナ,木曜日,52,483,-40.29606625258799,1279.4741200828157,0.2546583850931677
プレイランドキャッスル尾頭橋,スマート沖スロ スターハナハナ,水曜日,51,471,-17.203821656050955,1981.6114649681529,0.2653927813163482
プレイランドキャッスル尾頭橋,スマート沖スロ スターハナハナ,火曜日,51,471,-46.43524416135881,1197.3864118895965,0.2526539278131635
プレイランドキャッスル尾頭橋,スマート沖スロ スターハナハナ,金曜日,52,483,-7.354037267080745,1195.0041407867495,0.2670807453416149
プレイランドキャッスル尾頭橋,スマート沖スロ ダークハイビ,土曜日,1,3,1167.6666666666667,6586.666666666667,0.3333333333333333
プレイランドキャッスル尾頭橋,スマート沖スロ ダークハイビ,日曜日,1,3,-2430.6666666666665,7200.666666666667,0.0
